coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-0.081841,51.483576",Sun Jul 19 11:51:45 +0000 2020,,,https://www.instagram.com/p/CC0oQWlnkag/?igshid=ce3vnop7yex,2,1284818205085773824,,,,en,"Camberwell, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Week 17 Covid- 19 Food Project.                  Caribbean Coconut Vegetables Curry             Jerk Chicken with Rice &amp; Peas                         @burgesssports creationse17 @southwarktigers pembrokehouse… https://t.co/gU1RBeM09S,https://twitter.com/FrancoAmato16/status/1284818205085773824,Tue Oct 15 12:58:59 +0000 2019,FrancoAmato16,false,"I believe that everyone should be encouraged to prepare good fresh food, not just for the health benefits but also for the enjoyment of eating good food with fr",398,28,21,0,,Franco Amato,FrancoAmato16,243,,,false
"3.39583,6.45306",Sun Jul 19 11:51:19 +0000 2020,digitalbusiness,,https://wa.me/2348180352653 https://www.instagram.com/p/CC0pfLsF1Yo/?igshid=1njhwsdjcdetx,0,1284818097342492674,,,,en,"Lagos, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#digitalbusiness In Your Home Revolution In This Pandemic.
Register With The WhatsApp Link Below: 
For More or Enquiry.

 https://t.co/BTTuIzcSek @ Lagos, Nigeria https://t.co/SgAzou5iwe",https://twitter.com/Abiodunadio/status/1284818097342492674,Sat Jan 14 20:09:33 +0000 2012,Abiodunadio,false,,4,1,43,0,"Lagos, Nigeria",Nurudeen Adenekan,Abiodunadio,140,,,false
"18.46416667,-34.03416667",Sun Jul 19 12:27:13 +0000 2020,level3 lockdown almostspring vygies indigenousgarden susaraprotea protea indigenous capeflora gardenandhome gardeninprogress floralkingdom,,https://www.instagram.com/p/CC0tmAeh-A5/?igshid=ias00mscmms4,1,1284827131122528257,,,,en,"Cape Town, South Africa",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",19th July 2020 - day 115 #level3 of #lockdown beautiful sunny day in the garden #almostspring #vygies #indigenousgarden #susaraprotea #protea #indigenous #capeflora #gardenandhome #gardeninprogress #floralkingdom… https://t.co/cnZU0ODITL,https://twitter.com/chrisLgodden/status/1284827131122528257,Sun Oct 04 08:47:34 +0000 2009,chrisLgodden,false,Travel Mania - Planes - Trains - Cruise Ships - Amateur Photographer - but staying home staying safe - will travel again one day soon,3630,357,180,69,Cape Town South Africa,Christopher L Godden,chrisLgodden,19033,,http://www.flickr.com/photos/52475868@N08/,false
"-1.42042294,54.24321956",Sun Jul 19 11:57:19 +0000 2020,,,https://www.instagram.com/p/CC0p1bgn5o0/?igshid=1wzrezuexpnfh,0,1284819607392575490,,,,en,"Yorkshire and The Humber, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The old man out doing what he does best...due to strangles outbreak/ winter/ global pandemic we haven’t been XC together in over a year. We were both rusty, and he reminded me a couple of times how sensitively I… https://t.co/tiC1wtWAEz",https://twitter.com/SharonProsser2/status/1284819607392575490,Sun Oct 30 17:36:56 +0000 2011,SharonProsser2,false,,531,108,329,1,North yorkshire,sharon Prosser(Fox),SharonProsser2,595,,,false
"77.21728,28.63096",Sun Jul 19 12:45:19 +0000 2020,,,https://www.instagram.com/p/CC0vqdMAiAZ/?igshid=bk2jf30dgcqn,0,1284831685889138688,,,,en,"New Delhi, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We had so much fun creating at cam wiz, Paul’s (byfinchley) studio with super fun, and irrepressible model, Luba (lubablinova_model ). It was the first organised shoot after lockdown.
Also see @rodwey2004 
.
.
Visit… https://t.co/KqLZG6OjgA",https://twitter.com/rodwey2004/status/1284831685889138688,Sun Jun 28 13:31:22 +0000 2009,rodwey2004,false,A kisser of giraffes....Hmmm? Is that legal? And occasionally take photos. please visit my website https://t.co/fgoq51DaKI,143,335,560,105,"London, England",Rod Wey,rodwey2004,11483,,http://www.rodweyphotography.com,false
"-76.8668,39.1044",Sun Jul 19 11:22:56 +0000 2020,,,https://www.instagram.com/p/CC0mPL3pOP0/?igshid=yy8wkuhzy6z,0,1284810954459447296,,,,en,"Laurel, MD",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Good Music Lefrak’s Top  DJ’s  Don’t miss Part Two., Covid Shut Down. On Zoom.  Info on the Flyer, see you next week. @ Laurel, Maryland https://t.co/nWPV0o44PL",https://twitter.com/DJGERARD1/status/1284810954459447296,Mon Apr 27 00:19:26 +0000 2009,DJGERARD1,false,"PRODUCER, BEAT MAKER, DJ. MC, ECT.",629,52,181,3,Queens New York,DJ GERARD,DJGERARD1,839,,,false
"-79.12,36.06",Sun Jul 19 12:36:08 +0000 2020,KarensGoneWild Covid19 PlanDemic StayConscious CreateConsciousControversy,,https://www.instagram.com/p/CC0unWvHt_5/?igshid=1ql2nsnjpqwrb,0,1284829372512444416,,,,en,"North Carolina, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#KarensGoneWild
#Covid19
#PlanDemic
#StayConscious 
#CreateConsciousControversy @ Orange County, North Carolina https://t.co/18h4wDVN68",https://twitter.com/EL_EL_COOL_CAL/status/1284829372512444416,Tue Feb 25 03:45:36 +0000 2014,EL_EL_COOL_CAL,false,"I ❤ GOD

I ❤ LIFE

I ❤ MY KIDS

I ❤ PRO-WRESTLING

I ❤ VIDEO GAMES

& I STILL ❤ WINDOWS PHONES

Youtube: Calvin's Conscious Climbers",265,83,343,0,"Chapel Hill, NC ",Calvin,EL_EL_COOL_CAL,7114,,https://www.youtube.com/channel/UC5DEnfobsWTNZ-0xqJjSswQ,false
"77.64111621,12.96954053",Sun Jul 19 11:43:44 +0000 2020,,,https://www.instagram.com/p/CC0onQllcXa/?igshid=10vfu038tubwl,0,1284816188065951745,,,,en,"Bengaluru South, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","****Chaipatty Post Lockdown Specials****⠀
⠀
Everyday Special Freebies available all day:⠀

1) Breakfast Combo: Order 2 Breakfasts(either Desi1 or Desi2) &amp; get the 3rd(same kinds) free.⠀
⠀
2) Order a Waffle &amp; get… https://t.co/msvFfPOmqj",https://twitter.com/Chaipatty/status/1284816188065951745,Sat Jan 02 07:44:48 +0000 2010,Chaipatty,false,"A lovely hangout, art store and a cute little Tea Cafe based at Indiranagar, Bangalore. Visit us soon. Join us on Facebook.",2175,949,413,34,"Bangalore, India","Chai, Pakoda & Maggi",Chaipatty,7236,,http://www.chaipatty.com,false
"21.008333,52.232222",Sun Jul 19 12:48:03 +0000 2020,aljazeera,,https://www.aljazeera.com/news/2020/02/infected-coronavirus-200210205212755.html,0,1284832372135989248,,,,en,"Warsaw, Poland",false,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot 3 for iΟS</a>",#aljazeera What happens if you catch the new... https://t.co/TQAFOceUgK,https://twitter.com/pidybi/status/1284832372135989248,Sat Mar 30 17:25:49 +0000 2013,pidybi,false,🙉🙈🙊,60,510,423,273,"Warszawa, Polska",𝔓𝔦𝔬𝔱𝔯 𝔇𝔶𝔟𝔦𝔢𝔠,pidybi,567982,,https://revolut.com/referral/piotr9jr,false
"78.08132119,12.35363723",Sun Jul 19 12:28:17 +0000 2020,,,https://www.instagram.com/p/CC0ttvSBwq-/?igshid=jlw9vyfrzb6g,0,1284827397322190848,,,,en,"Tamil Nadu, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Lockdown Cookery 😜😂 @ Vellichandai https://t.co/kEbEkMdja8,https://twitter.com/VigneshG4/status/1284827397322190848,Sat Mar 17 19:01:29 +0000 2012,VigneshG4,false,"Former Team Lead at https://t.co/UMcqRtZ9hi -
Sutherland Global Services.",49,89,481,0,"Chennai,Tamil Nadu",Vignesh G,VigneshG4,324,,,false
"139.933,35.7167",Sun Jul 19 11:55:45 +0000 2020,,,https://www.instagram.com/p/CC0p_fUgawU/?igshid=5mldvcz4rhc2,0,1284819209780891654,,,,en,"Ichikawa-shi, Chiba",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","‘How’s your life lately?’      
‘I’m alright, thanks. By the way, we’ve seen less humans for several months now. What’s happened to them’?
‘I’ve often heard more and more people saying ‘Corona’; I don’t know what it… https://t.co/GpRm4TRC77",https://twitter.com/gracetomomi/status/1284819209780891654,Fri Nov 20 12:59:33 +0000 2009,gracetomomi,false,"Interpreter, Translator, Univ. lecturer, Business owner
メディア関係、イベント、執筆など、お仕事に関するお問い合わせ、ご依頼はナラド　エンタテインメントまでご連絡下さい。  ★問い合わせフォーム https://t.co/PAD83MXJgg",41,741,1237,12,Japan,Tomomi Inden,gracetomomi,2005,,https://www.proz.com/translator/1234462,false
"-74.88381028,40.13463914",Sun Jul 19 12:11:05 +0000 2020,,,https://www.instagram.com/p/CC0rwBShimO/?igshid=ancudrrbvkjz,0,1284823070637727746,,,,en,"Levittown, PA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🔥🔥🔥Come in and check out a fully painted Indomitus Army courtesy of Two Raven Studios.🔥🔥🔥

8 socially-distanced play tables, FREE face shields and masks, hand sanitizer stations and private Dragon’s Den available for… https://t.co/8d9piOyFCh",https://twitter.com/LookinForGames/status/1284823070637727746,Sun Apr 14 14:27:38 +0000 2019,LookinForGames,false,"A Friendly Local Game Store in Bucks County, PA",274,75,162,1,"Levittown, PA",Lookin' For Games,LookinForGames,279,,http://www.lookinforgames.com,false
"-0.30278,51.46235",Sun Jul 19 12:20:52 +0000 2020,,,https://www.instagram.com/p/CC0s3eshsH5/?igshid=cpct7ro26n0y,0,1284825533641920514,,,,en,"Richmond, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Dear Bride to be,

Wedding dress shopping is often the most exciting part of the bridal experience. Well, we certainly think so.

However, the global pandemic might have deprived some of you of the opportunity to do… https://t.co/uTODHfukFf",https://twitter.com/TatianaBridal/status/1284825533641920514,Fri Nov 04 12:09:20 +0000 2011,TatianaBridal,true,,0,13,24,0,,Tatiana Porembova,TatianaBridal,155,,,false
"-2.68965356,52.96463951",Sun Jul 19 12:29:09 +0000 2020,demtruk demtruk500 lazyspa,,https://www.instagram.com/p/CC0t0P7n6tI/?igshid=ffhtyz3nwk2p,0,1284827617376468996,,,,en,"Whitchurch, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","And back to the normal garden after birthday celebrations ! Move everything back round to the garage using Demtruk weekend bbqs, a few beers and social distancing family/ friends .#demtruk #demtruk500 #lazyspa… https://t.co/rwFuEuUe9P",https://twitter.com/cornhillcoffee/status/1284827617376468996,Sat Jun 14 22:08:27 +0000 2014,cornhillcoffee,false,,137,93,229,0,shropshire England,Ian Reynolds,cornhillcoffee,223,,http://cornhillcoffeeservices.co.uk,false
"0.08751,51.6037",Sun Jul 19 11:37:11 +0000 2020,Mason,,https://www.instagram.com/p/CC0n3niFnyF/?igshid=qyao2m6f354u,0,1284814538957885440,,,,en,"Ilford, London",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Shout out to my pals copleymcmillan40 little boy #Mason for showing the love and support and has been listening to my mixes throughout the lockdown, he says he prefers grime and dnb over ukg, got to show love to the… https://t.co/mbjz2sLPPM",https://twitter.com/djbigbeatz1/status/1284814538957885440,Mon Dec 14 23:22:03 +0000 2009,djbigbeatz1,false,Dj On @doncityradio Every Wednesday 9pm-11pm And @RoughTempo Every Other Sunday 11pm-1am And The @majormuzikent Dj! For Music: beatzforbigbeatz@hotmail.co.uk,4642,3205,2680,38,DAGENHAM,StillHere,djbigbeatz1,29453,,https://soundcloud.com/djbigbeatz1/dj-big-beatz-presents-the-still-here-birthday-mix-2020,false
"-79.7164011,43.7742911",Sun Jul 19 12:38:03 +0000 2020,Featured India NEWS,,http://dlvr.it/RbwrY1,0,1284829856597831681,,,,en,"Brampton, Ontario",false,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","India and the US is working towards a strategic partnership in energy sector: New Delhi, July 17 (IANS) Covid-19 pandemic is bringing India and the US closer than before with the two sides now looking to strengthen their strategic… https://t.co/G7IrCx7Sa6 #Featured #India #NEWS",https://twitter.com/Weeklyvoice/status/1284829856597831681,Tue Mar 30 17:43:21 +0000 2010,Weeklyvoice,false,The South Asian Community's Trusted Source of News Since 1997,145,381,275,10,Toronto,Weekly Voice,Weeklyvoice,21473,,http://www.Weeklyvoice.com,false
"-2.32037,53.42595",Sun Jul 19 11:58:45 +0000 2020,covid19 stayalert,,https://www.instagram.com/p/CC0qVjgj_OGG8QeNRjR8_g10ogniuCP70v2UUY0/?igshid=1v0ky8510rn09,0,1284819965967835136,,,,en,"Sale, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I didn’t get all the ‘wear a mask’ shenanigans until I seen them his .... now it all makes sense 🤣🤣 #covid19 #stayalert @ Sale, Cheshire https://t.co/KfhZXcNtcq",https://twitter.com/RobGee1972/status/1284819965967835136,Sat Jan 15 10:32:24 +0000 2011,RobGee1972,false,"Steam Rhabby_G, Bnet RobGee1972#2843, Origin RhabbyG, Epic Rhabby_G Discord Rhabby_G#0400",10804,302,797,20,"Sale, Cheshire",Rob Gallacher,RobGee1972,6397,,,false
"-1.48144846,53.55342373",Sun Jul 19 11:57:59 +0000 2020,,,https://www.instagram.com/p/CC0qQGNlHxc/?igshid=kcctwlj21aza,1,1284819775126933504,,,,en,"Barnsley, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Post lockdown, hoedown 🍻 @ Hill 16 https://t.co/jIJBSl6pAL",https://twitter.com/Fryyy8/status/1284819775126933504,Mon May 21 21:57:56 +0000 2012,Fryyy8,false,Snap - Fryyy8,23562,249,1108,0,"Barnsley, England",Luke Fry,Fryyy8,3429,,http://www.instagram.com/lukefryy,false
"-77.0367,38.8951",Sun Jul 19 12:45:35 +0000 2020,nudity vulnerability mask anxiety fear gloves,,https://www.instagram.com/p/CC0vsqHHKxl/?igshid=14mwaf2wmxzhl,1,1284831751479721984,,,,en,"Washington, DC",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Another from the COVID Days series. #nudity is a symbol of #vulnerability, and the #mask is both a literal marker of the times and a stand-in for #anxiety and #fear . The #gloves are also dual function as both… https://t.co/oSHpHJDfsI",https://twitter.com/TheFlyingCamera/status/1284831751479721984,Tue Jul 29 11:10:15 +0000 2008,TheFlyingCamera,false,"Photographer, software geek, world traveller, bibliophile, movie fanatic, armchair gay rights activist.",48,137,256,31,Washington DC,TheFlyingCamera,TheFlyingCamera,2670,,http://www.theflyingcamera.com,false
"-75.9486,38.6808",Sun Jul 19 12:51:11 +0000 2020,,,https://www.instagram.com/p/CC0wVqThMyMRVgaILLatdV9FI4nj9Js75f39bU0/?igshid=yl3j1pxbi9ur,0,1284833161667633152,,,,en,"Maryland, USA",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Stop talking shit. Keep standing in them lines at Camerons’s and the Wharf passing out that COVID-19.

Get your seafood delivered. @ Choptank, Maryland https://t.co/95mlOe3TM7",https://twitter.com/BurgersSociety/status/1284833161667633152,Mon Apr 12 12:40:22 +0000 2010,BurgersSociety,false,"Beginning Land Farmer, Maryland Waterman, Father to a Daughter, Husband to a beautiful Wife. Politically, Socially and Religiously incorrect.",8456,850,3240,27,DMV,Ron Williams Jr,BurgersSociety,33512,,http://www.dorchestersseafood.com,false
"15.24069786,-4.44919041",Sun Jul 19 12:15:08 +0000 2020,photographer COVID19 tonyfitness365 fitsporation,,https://www.instagram.com/p/CC0sNb1nPgK/?igshid=8ytrsvuodst6,0,1284824087592747008,,,,en,Democratic Republic of Congo,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I'm not a #photographer but this one was well shot and I'm pleased to share it with you 🤭
.
.
.
#COVID19 #tonyfitness365 #fitsporation @ Cité Mama Mobutu https://t.co/g8bixvKjEX",https://twitter.com/tony_fitness365/status/1284824087592747008,Fri Jul 28 14:02:28 +0000 2017,tony_fitness365,false,"🕹 🇰🇼
BBA Graduate, ACE CPT CERTIFIED, NASM Nutrition
💪Celebrity coach, 
🏅 Fitline Classic 2017
🏅 Boss Classic   2019
🏅 @dubaimuscleshow 2019
Youtub👇👇👇",3255,628,197,0,Kinshasa,DRC fitness and youth Ic⭕n,tony_fitness365,2462,,https://youtu.be/ZkO-DawXDtI,false
"0.1195,51.5033",Sun Jul 19 11:55:05 +0000 2020,leadership management,,https://app.quuu.co/r/54PeJ,2,1284819045125152768,,,,en,"Eltham, London",false,1,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","How should business executives face the post-lockdown period? @mdial sounds an alarm on how #leadership will need to dramatically shift gears to deal with getting business back in a groove. 

https://t.co/SCv6181BVn
#management",https://twitter.com/elmelegey/status/1284819045125152768,Mon Dec 05 15:39:07 +0000 2011,elmelegey,false,Mohamed Atef Elmelegey is Egyptian 🇪🇬 |#HumanResources Mgr Leading #HR Transformation |#SocialMedia Pro ¦ #HRMEChat ¦ RTs=Worth Reading & Likes ❤=Reading late,3695,1774,946,882,#RT & following ❎ Endorsement,Mohamed Atef ElMelegey,elmelegey,144350,,http://www.bit.ly/MohamedAtefElmelegey,false
"-0.13355317,51.49594393",Sun Jul 19 12:49:57 +0000 2020,morningcommute weekendwanderings hairstyle haircut hair 80s dualipa johansford vlad covid19 coronavirus lockdown London,,http://vladimir.hair https://www.instagram.com/p/CC0v8O4gZQw/?igshid=1otjubd3316ml,0,1284832852786458624,,,,en,"London, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HAPPY HAIR DAY!!!
.
.
.
#morningcommute #weekendwanderings #hairstyle #haircut #hair #80s #dualipa #johansford #vlad #covid19 #coronavirus #lockdown #London @johansfordsalon https://t.co/RBNnT5StIS @ Westminster https://t.co/0zoVBLcELR",https://twitter.com/beecee/status/1284832852786458624,Thu Apr 24 08:00:38 +0000 2008,beecee,false,A cautionary tale. Former Writer on 06:37 train to Maidstone. Award winning romcom author. Head of Storytelling at W2O. Will write for gig tickets and/or boots,21979,2925,2927,152,London/Tumblr,Brigid Coady 🌈,beecee,80562,,http://www.brigidcoady.com,false
"-73.56725453,45.75975883",Sun Jul 19 11:37:03 +0000 2020,,,http://dlvr.it/RbwkQW,0,1284814505529114624,,,,en,"Mascouche, Québec",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Ireland coronavirus county by county breakdown: One county sees 25 cases in 24 hours with nine ...: Dr Ronan Glynn, Acting Chief Medical Officer, Department of Health, said: “Arming ourselves with knowledge is the best defence we have… https://t.co/mv14HnlrNJ",https://twitter.com/pairsonnalitesN/status/1284814505529114624,Wed Sep 15 15:55:47 +0000 2010,pairsonnalitesN,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1484,1328,108,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,pairsonnalitesN,787710,,https://edu.stigmabase.org/,false
"39.71908153,-4.02157998",Sun Jul 19 11:45:31 +0000 2020,staysafe beverage entertainment dining lovefood lovecocktails,,https://www.instagram.com/p/CC0ozBZlXyu/?igshid=1srwints4lw6k,0,1284816636499894272,,,,en,"Nyali, Kenya",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We're open from noon till 7pm ❤

So come through everyone &amp; enjoy delicious meals. 

Dine in with social distancing seating spread out. #staysafe 

#beverage 🍸 #entertainment 🎼 #dining 🍽️ #lovefood 🍕 #lovecocktails… https://t.co/oQMnJZoqOe",https://twitter.com/TapasCielo/status/1284816636499894272,Tue Jun 24 13:19:30 +0000 2014,TapasCielo,false,"Contemporary Whisky Bar,  Cocktail Lounge Bar, Restaurant, Wine Bar",7008,1520,621,44,"Nyali Centre, Nyali, Mombasa",Tapas Cielo Mombasa,TapasCielo,16867,,http://www.tapascielo.com,false
"6.98244265,50.93842437",Sun Jul 19 12:04:51 +0000 2020,,,https://www.instagram.com/p/CC0rCRdlvxp/?igshid=h535hrqrcrse,3,1284821500772720640,,,,en,"Cologne, Germany",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Previous weekend @wandwmusic played their first show since the outbreak of the covid-19 epidemic! 💥 Hosting their own raveculture in concert alongside @djsandrosilva and @datweekaz 🙌🏻 Let’s hope many great shows may… https://t.co/Dlu51Oq0sn,https://twitter.com/WandW_Holland/status/1284821500772720640,Wed Dec 07 17:33:15 +0000 2016,WandW_Holland,false,This is the Dutch Twitter fan account of Willem van Hanegem Jr. and Ward van der Harst. Make sure to follow for W&W 🎹🔥 and NWYR 🐲 content!,2634,315,72,2,"Amersfoort, The Netherlands",W&W Holland 🇳🇱,WandW_Holland,1376,,https://wandw.to/djmag,false
"-74.0007613,40.7207559",Sun Jul 19 12:50:24 +0000 2020,,,https://www.congressheightsontherise.com/blog/atlas-corps-seeks-chief-operating-officer-80k-to-100k,1,1284832963050508289,,,,en,"Manhattan, NY",false,1,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>",Unlimited vacation time and work from home! Atlas Corps Seeks Chief Operating Officer - $80k to $100k  https://t.co/W7MqTsotNG,https://twitter.com/TheAdvoc8te/status/1284832963050508289,Sat Feb 21 07:27:37 +0000 2009,TheAdvoc8te,false,"👩🏽‍💻DC influencer making things happen EotR. Owner of reSPIN PR, Congress Heights on the Rise + SoutheastLove❤️. For ads/consulting/press: info@respindc.com",10573,4225,2606,173,"Washington, DC",Nikki Peele,TheAdvoc8te,46509,,http://www.congressheightsontherise.com,false
"-1.7764817,53.34250391",Sun Jul 19 12:17:09 +0000 2020,Castleton TheGeorgeInn,,https://www.instagram.com/p/CC0scSqJu4k/?igshid=jcnly66m75ie,3,1284824598169747457,,,,en,"Castleton, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",First pub pint of lockdown #Castleton #TheGeorgeInn @ The George In Castleton Peak District https://t.co/6zy4q7WHAq,https://twitter.com/D_Lally/status/1284824598169747457,Tue Apr 26 12:19:04 +0000 2011,D_Lally,false,"Dad, partner, odd-jobber, Head of Business Engagement and Growth @SheffHallamUni who likes chatting about Ed & Skills. Tweets are my own.",424,833,1873,14,Everywhere,Dan Lally,D_Lally,1198,,,false
"36.81436851,-1.27638923",Sun Jul 19 11:42:54 +0000 2020,nairobi kenya mombasa nairobikenya lacasadepapel gainwithmchina igkenya fashion lcdp iamnairobian publicity,,https://www.instagram.com/p/CC0ohgTFMLj/?igshid=16bpopkgwbp5r,0,1284815977612443648,,,,en,"Nairobi, Kenya",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Social distancing. Somewhere in 🇰🇪
.
.

.

.
.
.
.
.
.
.

.

.
.

.

.

.
.
.
#nairobi #kenya #mombasa #nairobikenya #lacasadepapel #gainwithmchina #igkenya #fashion #lcdp #iamnairobian #publicity… https://t.co/nIjb9drGfg",https://twitter.com/afrotape/status/1284815977612443648,Fri Mar 09 13:00:35 +0000 2018,afrotape,false,We Create • Curate African Content 👉🏾 https://t.co/0Bi2wvFSzv,386,159,360,0,"Nairobi, Kenya",Afrotape,afrotape,493,,http://www.afrotape.com,false
"-0.1094,51.5141",Sun Jul 19 12:45:42 +0000 2020,portrait bodypiercings tattooparlor tattooedgirls girlswithshavedheads socialdistancing piercedgirl,,http://rodweyphotography.com https://www.instagram.com/p/CC0vtQPgwBD/?igshid=6ynrwy9qeam4,0,1284831781527715841,,,,en,"City of London, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Blending in... Not 😀... Yellow, Why Not?
Also see @rodwey2004 
.
.
Visit my website https://t.co/7vL7LIQLZV
.
.
#portrait #bodypiercings #tattooparlor #tattooedgirls #girlswithshavedheads #socialdistancing #piercedgirl… https://t.co/AVEEYQNWco",https://twitter.com/rodwey2004/status/1284831781527715841,Sun Jun 28 13:31:22 +0000 2009,rodwey2004,false,A kisser of giraffes....Hmmm? Is that legal? And occasionally take photos. please visit my website https://t.co/fgoq51DaKI,143,335,560,105,"London, England",Rod Wey,rodwey2004,11483,,http://www.rodweyphotography.com,false
"-75.15180433,39.94812552",Sun Jul 19 12:48:31 +0000 2020,,,https://www.instagram.com/p/CC0wCBbhFftJTHD8-FDRsJDJIFTpLSUrehQMFE0/?igshid=of96b0dw6aw2,0,1284832490998333440,,,,en,"Philadelphia, PA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When these get delivered to your job with a card that says,"" These are corona virus free"" That is when you know they understand.... I have been and still do suffer from severe anxiety and… https://t.co/t8xkivg20k",https://twitter.com/Loyalty4sure/status/1284832490998333440,Mon Oct 23 22:07:32 +0000 2017,Loyalty4sure,false,News Humor Humor Memes Holidays Amazing R&B/Soul Nonprofits Music US News Weather,368,21,133,0,"Philadelphia, PA",Kristin Sullivan,Loyalty4sure,951,,,false
"-1.13093197,52.64396832",Sun Jul 19 12:36:21 +0000 2020,,,https://www.instagram.com/p/CC0uH0ZnNqg/?igshid=17809qjvd94iy,0,1284829428481228800,,,,en,"Leicester, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Due to the ongoing COVID19 pandemic &amp; the government guidelines on restriction on all social gatherings, as well as the health of all our Customers, Colleagues and Artists. It is in that spirit that we must show… https://t.co/iejnFrxiZX",https://twitter.com/angeleventsltd/status/1284829428481228800,Thu Dec 15 23:24:48 +0000 2011,angeleventsltd,false,The Best In Asian Entertainment *** Live Bands *** Bollywood Dancers *** DJ's *** Bollywood Superstar Shows *** and much much more,230,181,451,0,Leicester,Angel Events Ltd,angeleventsltd,420,,http://www.angeleventsltd.com,false
"-79.9572,39.6304",Sun Jul 19 12:19:29 +0000 2020,facecoveringssavelives covid19,,https://www.instagram.com/p/CC0stZTHU20/?igshid=1azwbbfnnwa7x,0,1284825182901645313,,,,en,"Morgantown, WV",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PSA for the week. But seriously, please cover your face when  in public #facecoveringssavelives #covid19 @ Morgantown, West Virginia https://t.co/gHbCyXpZgj",https://twitter.com/PSEVWV/status/1284825182901645313,Sat Apr 21 20:33:07 +0000 2018,PSEVWV,false,"Evan Vogel (MS, NRP, CPST, HSEEP) offers emergency preparedness, planning & classes to the public, private businesses, and educational institutions.",160,33,290,0,"West Virginia, USA",Preparedness and Safety by Evan Vogel,PSEVWV,174,,http://Www.preparednessandsafety.com,false
