coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-0.23880165,52.52563961",Wed Jul 08 05:59:09 +0000 2020,,,https://www.instagram.com/p/CCXsY3djyBO/?igshid=10m7knr40pqof,0,1280743202241347586,,,,en,"Yaxley, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","OUTDOOR GYM OPEN. YAXLEY PETERBOROUGH
SOCIAL DISTANCING AND CLEANSING MEASURES IN PLACE.

PE73GX 

YOU SNOOZE YOU LOSE, EITHER STRENGTH, SIZE, OR FITNESS.

GET TO THE GYM
SAVE YOUR LIFE
TAKE THE STRAIN OF THE NHS… https://t.co/mF4pVaGaTN",https://twitter.com/HORSPOWERGYM/status/1280743202241347586,Thu Aug 03 06:14:49 +0000 2017,HORSPOWERGYM,false,Strength and conditioning gym in Yaxley near Peterborough 01733229008,0,40,73,0,"Peterborough, England",Horspower Gym Yaxley,HORSPOWERGYM,1622,,,false
"72.8764,19.0627",Wed Jul 08 05:57:51 +0000 2020,,,https://www.instagram.com/p/CCXsSr8FxLM/?igshid=1xi29sf5ng9nu,0,1280742878319435779,,,,en,"Mumbai, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Wows trump made amid coronavirus crisis 100 millions coronavirus case around the world organization never forget that to put pressure on governors it's fooling itself police brutality itself bloodshed itself… https://t.co/8o3rf46fDJ,https://twitter.com/rlmerchantzafar/status/1280742878319435779,Sat Jun 28 15:18:07 +0000 2014,rlmerchantzafar,false,I'm bhoot but first India bhoot,128,503,63,2,Mumbai,Merchant Zafar,rlmerchantzafar,6427,,,false
"-118.05674,48.60833",Wed Jul 08 04:48:04 +0000 2020,SorryNotSorry,,https://www.instagram.com/p/CCXkQCgBDt8/?igshid=554qd1taagt7,0,1280725313157120001,,,,en,"Washington, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",I’d like to apologize for not practicing appropriate social distancing measures but this floof needed to be squished. #SorryNotSorry @ Ralph's Tavern https://t.co/RA0UY87DgB,https://twitter.com/predictability/status/1280725313157120001,Fri Mar 13 05:25:03 +0000 2009,predictability,false,"passionately boring, irresponsibly stable, and desperate for an epiphany",1642,141,402,8,"Colville, WA",liv stecker,predictability,4490,,http://www.thedismalnitch.com,false
"28.04507,-26.18512",Wed Jul 08 05:17:30 +0000 2020,carrot chocolate vanilla blackforest,,https://www.instagram.com/p/CCXnq8kANhr/?igshid=684oxpcd8lml,0,1280732722357567490,,,,en,"Johannesburg, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Hi To all our Valuable Current and Prospective Clients . Are you and Family safe ? We wish you the Best of Health till the Lockdown Days are over : Wedding and Birthday Cakes #carrot #chocolate #vanilla #blackforest… https://t.co/uDlfe0K4Rf,https://twitter.com/BrilliantCakes1/status/1280732722357567490,Wed Jul 27 09:31:49 +0000 2011,BrilliantCakes1,false,"Sponge vanilla, chocolate, marble, carrot,icecream & rich fruitcakes. Vegan, Gluten free, Eggless & diabetic cakes.",30621,5107,5592,60,PARKTOWN . South Africa 2193,Brilliant Cakes,BrilliantCakes1,26380,,http://www.brilliantcakes.co.za,false
"-118.1938,33.7692",Wed Jul 08 05:46:35 +0000 2020,,,https://www.instagram.com/p/CCXrADplU6S/?igshid=h65rew2w0jpp,0,1280740042193895425,,,,en,"Long Beach, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Since we are keeping each other safe by working at home, which as an organizational psychologist is kind of funny ironic because many of my clients were dying to work from home BC-19 (My short form for referring to… https://t.co/Arq1XW0sPv",https://twitter.com/DrMarissaPei/status/1280740042193895425,Wed Aug 15 20:31:43 +0000 2012,DrMarissaPei,false,"#1 Bestselling Author, Celebrity Host, Award-Winning Syndicated Radio/TV Host and Producer, TV Talking Head Shrink, Motivational Speaker, Singer, Peace Maker",844,735,360,38,Happiness Central,Dr. Marissa Pei,DrMarissaPei,33204,,http://www.DrMarissa.Life,false
"145.04714636,-37.78730169",Wed Jul 08 05:50:39 +0000 2020,,,https://www.instagram.com/p/CCXrd98l8wB/?igshid=lquzmqx4fqfa,0,1280741065134309376,,,,en,"Melbourne, Victoria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Information regarding yesterday’s covid restrictions announcement and golf bookings can now be found on the members portal. @ Green Acres Golf Club https://t.co/N7MIRLyfTQ,https://twitter.com/GAGolfClub/status/1280741065134309376,Sat Jun 22 04:34:50 +0000 2013,GAGolfClub,false,Green Acres Golf Club offers an idyllic golfing location just 15 minutes from the Melbourne CBD in the leafy suburb of Kew East,230,403,205,9,"51 Elm Gr, Kew East VIC 3102",Green Acres Golf,GAGolfClub,639,,http://www.greenacresgolf.com.au,false
"-2.11,57.1526",Wed Jul 08 06:24:28 +0000 2020,covid19,,https://www.instagram.com/p/CCXvVmilQMk/?igshid=7ws3mnca1u4q,0,1280749574429212679,,,,en,"Aberdeen, Scotland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Refurb Complete! 
🏠 🏠 🏠 
Few delays with the Sunnyside Road BRRR (Buy, Refurb, Rent, Refinance) project due to #covid19 however this project is now finally complete and on the rental market. Extra value has been… https://t.co/DsuMCO9rLQ",https://twitter.com/samdyerinvest/status/1280749574429212679,Sat Nov 02 21:12:42 +0000 2013,samdyerinvest,false,"CURRENTLY PURCHASING PROPERTY PORTFOLIOS IN ABERDEEN & GLASGOW - PM ME ★ Portfolio Landlord & Investor ★ Husband, Father & Pug Owner ★ Based in 🏴󠁧󠁢󠁳󠁣󠁴󠁿",2942,557,74,16,"Dunfermline, Scotland",Sam Dyer - Property Investment,samdyerinvest,2344,,http://www.dyerandco.co.uk,false
"28.04507,-26.18512",Wed Jul 08 05:38:11 +0000 2020,carrot chocolate vanilla blackforest,,https://www.instagram.com/p/CCXpEvAgLJm/?igshid=qggwxlklty2o,0,1280737926331207680,,,,en,"Johannesburg, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Hi To all our Valuable Current and Prospective Clients . Are you and Family safe ? We wish you the Best of Health till the Lockdown Days are over : Wedding and Birthday Cakes #carrot #chocolate #vanilla #blackforest… https://t.co/2gqhtriGpm,https://twitter.com/BrilliantCakes1/status/1280737926331207680,Wed Jul 27 09:31:49 +0000 2011,BrilliantCakes1,false,"Sponge vanilla, chocolate, marble, carrot,icecream & rich fruitcakes. Vegan, Gluten free, Eggless & diabetic cakes.",30621,5107,5592,60,PARKTOWN . South Africa 2193,Brilliant Cakes,BrilliantCakes1,26380,,http://www.brilliantcakes.co.za,false
"124.66841932,6.67345864",Wed Jul 08 05:22:11 +0000 2020,MabrookSirHaron,,https://www.instagram.com/p/CCXoNejgk_K/?igshid=n4lrqzu8sspa,0,1280733902622150656,,,,en,"Tacurong, Soccsksargen",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wedding invites on a covid19 pandemic. Must be truelove😍. But wait, must have a fab mask to match an OOTD😂 .
#MabrookSirHaron @ Yellow Village Subdivision https://t.co/nIupbsOdiK",https://twitter.com/iamsittiejanem/status/1280733902622150656,Mon May 17 00:15:31 +0000 2010,iamsittiejanem,false,Public Health Nurse/Sports Enthusiast/Chef Wannabee,166,108,217,3,Philippines,"✨Sittie Jane M.Tudon,RN",iamsittiejanem,3935,,,false
"85.32361891,27.70551817",Wed Jul 08 05:39:28 +0000 2020,,,https://www.instagram.com/p/CCXqMBBl2OX/?igshid=rp7kojd9a1x6,0,1280738248755740672,,,,en,Nepal,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",International students enrolled at Australian universities but forced to remain overseas and study online because of the COVID-19 pandemic will still be granted graduate work rights under concessions to the embattled… https://t.co/s1yB1pRSyk,https://twitter.com/kiecpage/status/1280738248755740672,Sat Oct 03 10:49:11 +0000 2009,kiecpage,false,"13 years of excellence
•10 National & 2 International Branches
•QEAC, ITAC, USATC & ENZ Trained  
   professional agents.",2,285,89,0,Nepal,KIEC™️,kiecpage,3770,,http://www.kiec.edu.np,false
"145.11142407,-38.16087278",Wed Jul 08 05:04:14 +0000 2020,,,https://www.instagram.com/p/CCXmKC5FCaJ/?igshid=1ufhy0o1svhog,4,1280729385478369285,,,,en,"Melbourne, Victoria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Last gravel pootle away from home b4 hard lockdown version 2. 😷 @ Sweet Water Creek River Trail https://t.co/gUrg95hdor,https://twitter.com/CSPhotoscom/status/1280729385478369285,Thu Sep 30 13:18:41 +0000 2010,CSPhotoscom,false,"Merlin Cycles Marketing - Helped fill cycling mags 7 yrs, Author,  Crushed by Truck 07. Former Nat Champ last century.. based very down south🇦🇺 ☀️Melbs!",16131,1615,2056,39,merlincycles.com,Rick Robson,CSPhotoscom,10701,,http://road.cc/content/review/143344-detour-de-yorkshire-rick-robson,false
"-97.5019,25.9049",Wed Jul 08 04:46:01 +0000 2020,,,https://www.instagram.com/p/CCXkEZhH29O/?igshid=1c00r3lv8vk94,0,1280724797585047553,,,,en,"Brownsville, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The City of Brownsville has released a Threat Matrix to provide a visual status of how the COVID-19 pandemic has affected the city.

The goal is to provide residents with recommendations to stay safe and lessen the… https://t.co/vZWfXIs8NA",https://twitter.com/956News/status/1280724797585047553,Mon Jan 20 05:48:10 +0000 2020,956News,false,,0,1,2,0,,956 News,956News,45,,,false
"-118.25,34.05",Wed Jul 08 06:15:19 +0000 2020,corona coronavirus stopthespread 4thofjuly 4thofjuly2020 socialdistancing2020 stayhealthy staysafe lovemusic,,https://www.instagram.com/p/CCXt6-1BoaP/?igshid=14u7lkgk3b8gb,0,1280747271517286400,,,,en,"Los Angeles, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","How was your 4th of July? 

This is how ours started...🌄  

Artist: @projectesounds 
-#corona #coronavirus #stopthespread 
#4thofjuly #4thofjuly2020 #socialdistancing2020 
#2020 #stayhealthy #staysafe #lovemusic… https://t.co/qnpULMyYlC",https://twitter.com/projectesounds/status/1280747271517286400,Sun Dec 08 21:33:57 +0000 2019,projectesounds,false,Trance | Techno | Progressive House DJ,28,51,58,0,Los Angeles ,Project E,projectesounds,70,,https://youtu.be/Ifl-0ZUdK4w,false
"-0.13608912,51.50413561",Wed Jul 08 05:48:33 +0000 2020,,,http://dlvr.it/Rb9cYt,0,1280740536161144832,,,,en,"London, England",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Prince Harry speaks about the 'challenges of digging deep to find resilience' during the Covid-19 ...: It has since delivered adolescent-friendly HIV testing and counselling ... Pictured, Chrisann Jarrett (UK) (top left), Mike Omoniyi (UK), (top right),… https://t.co/v7w7dJTwOI",https://twitter.com/Pairsonnalites/status/1280740536161144832,Thu Apr 29 13:56:48 +0000 2010,Pairsonnalites,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,0,4213,3910,271,Americas | United Kingdom,Stigmabase | ORG,Pairsonnalites,1648479,,https://edu.stigmabase.org/,false
"100.494,13.7522",Wed Jul 08 04:50:57 +0000 2020,alfredlee vividxposure vividbabes,,https://www.instagram.com/p/CCXkormHdXj/?igshid=1v9o520ade314,0,1280726039715622914,,,,en,"Phra Borom Maha Ratchawang, Thailand",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","That's not how you sit 😅

H a p p y  W e d n e s d a y 😎

with Penthouse and Vivid Playmate muse @SumitraSarakorn 

Stay safe and practice social distancing peeps 😉

#alfredlee #vividxposure #vividbabes… https://t.co/KsWNwUoCeS",https://twitter.com/AlfredYKLee/status/1280726039715622914,Fri Jun 19 02:41:25 +0000 2009,AlfredYKLee,false,Fashion | Glamour | Lifestyle | Magazine | Lingerie | Models | Cosplay | Fitness | Portrait | Bodypaint | Swimwear | Profile | Vividbabes Mag |,4859,276,1053,8,"Kuala Lumpur, Malaysia",Vivid Xposure,AlfredYKLee,941,,https://onlyfans.com/vividbabes,false
"4.8820724,52.3536393",Wed Jul 08 05:36:44 +0000 2020,babyhighlights darkhaircolor,,http://Free.Salon https://www.instagram.com/p/CCXp37gFQTc/?igshid=10ny8i2537zhy,0,1280737562332725249,,,,en,"Amsterdam, The Netherlands",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#babyhighlights for #darkhaircolor by @kbalhairstylist There’s no drugs like love ❤️ I will follow Him . Professional Salon Color Service transformation , Bye bye Quarantaine Corona https://t.co/Cz2wMlKkxa… https://t.co/pSl7BH7hWR",https://twitter.com/kbalhairstylist/status/1280737562332725249,Wed Apr 07 23:49:55 +0000 2010,kbalhairstylist,false,קבאל סופר נטוראל,49,467,1881,8,Amsterdam ,Kbal super natural,kbalhairstylist,2932,,http://www.kbalhairstylist.com,false
"115.21666667,-8.65",Wed Jul 08 05:05:01 +0000 2020,,,https://www.instagram.com/p/CCXmPlVFlD4/?igshid=vkbzj1iuyl4a,0,1280729579141955584,,,,en,"East Denpasar, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I call this drawing, Easy Parenting.

We have 2 daughters, a 6 yo and a 3 mo baby. This means constant distractions and interruptions all day long. Not an ideal situation if you work at/from home for most people.

Me… https://t.co/23FVIQPw03",https://twitter.com/DharmaLeeK/status/1280729579141955584,Fri Feb 27 01:56:29 +0000 2009,DharmaLeeK,false,"Husband, dad, son, brother, dance photographer, urban art enthusiast, and youth development jedi.",142,369,291,13,Bali,Dharma Lee K.,DharmaLeeK,6525,,http://kreatif.space,false
"78.8963745,9.473544",Wed Jul 08 06:25:14 +0000 2020,picoftheday instapost lockdown2020 quarentinelife dontworrybehappy,,https://www.instagram.com/p/CCXvbF6hJvw/?igshid=1wf3q5feie5g9,0,1280749767828606977,,,,en,"Tamil Nadu, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Borders may be blocked👨‍✈️ Chinese app can be banned 📵 Lockdown may lock anything ❌ but my attitudes never be changed 😎💝 
#picoftheday #instapost😊 
#lockdown2020 #quarentinelife 
#dontworrybehappy😅… https://t.co/weZXKXd3iI",https://twitter.com/dawoodniyas/status/1280749767828606977,Tue Dec 20 05:30:17 +0000 2016,dawoodniyas,false,DON'T WORRY ALWAYS BE HAPPY 😄😘 AND BECOME A BEST ONE DAY...🔧MeChOnZ student🛠️⚙️..Tiktok addicted.. RAMANATHAPURAM (இராமநாதபுரம்)இது எங்க சொர்க பூமி...🌺🌹😍,1132,24,514,0,"Ramanathapuram, India",Dawood Niyas,dawoodniyas,249,,,false
"77.219672,28.631747",Wed Jul 08 04:55:57 +0000 2020,,,https://www.instagram.com/p/CCXlNNxn6KB/?igshid=cpuobe8uh353,0,1280727297419591685,,,,en,"New Delhi, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JULY 8, 2020: Taking help of the pinks to beat the mid week blues while working from home.

How does your work from home space look like?

Follow @stiryoursouls to trace curated lifestyle… https://t.co/Vr7vPOKjFY",https://twitter.com/stiryoursouls/status/1280727297419591685,Sat Apr 20 15:11:44 +0000 2013,stiryoursouls,false,"Parent, Teacher and Now A Blogger...
Learning something new, from Life, everyday. :)",1034,672,559,35,New Delhi,Poonam Khanduja,stiryoursouls,5992,,http://stiryoursouls.blogspot.in,false
"18.41688031,-33.90870738",Wed Jul 08 06:22:25 +0000 2020,oocapetown covid19 staysafe spa,,https://www.instagram.com/p/CCXvGlEhS_P/?igshid=cjiz2s4sl9d5,0,1280749060576731136,,,,en,"Cape Town, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Our Spa team has completed their Covid-19 hygiene training 😊#oocapetown #covid19 #staysafe #spa @ One&amp;Only Cape Town https://t.co/cBqmvValdP,https://twitter.com/ryan_edmund/status/1280749060576731136,Wed Feb 20 08:22:49 +0000 2013,ryan_edmund,false,Learning & Development Professional.,4,52,356,2,Cape Town,Ryan Edmund Ferreira,ryan_edmund,154,,,false
"76.81035472,30.74491426",Wed Jul 08 04:43:22 +0000 2020,blacktea morningteatime covid19,,https://www.instagram.com/p/CCXjxEVAe5M/?igshid=np0mfocck8j,1,1280724130350936066,,,,en,"Chandigarh, India",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A cup of bliss.

#blacktea 
#morningteatime 
#covid19 @ Sukhna Lake Reserve Forest &amp; Wildlife Sanctuary https://t.co/vZCCg1dJYw",https://twitter.com/khanahmadali/status/1280724130350936066,Sun Aug 23 10:00:24 +0000 2009,khanahmadali,false,"Retail Expert, Photographer. Blogger. Chief Bureau - Police Today",473,52,6,0,Chandigarh,Ahmed Ali Khan,khanahmadali,525,,,false
"29.8371825,-30.48228066",Wed Jul 08 06:01:14 +0000 2020,,,https://www.instagram.com/p/CCXsrM5JCwS/?igshid=115bogzpixbqb,0,1280743727330402304,,,,en,South Africa,true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","“You have made unimaginable sacrifices to fight this global pandemic, and we salute you for all that you are. Thank you for the long hours that have left dark circles under your eyes, and for your endless spirit of… https://t.co/bN4ypDCPe1",https://twitter.com/Dr_teedkfuze/status/1280743727330402304,Sun Oct 07 14:15:10 +0000 2012,Dr_teedkfuze,false,Medical Doctor //Corporate affairs officer @NgcoboEmpire //#MG200Young 2018//SADC TOP 100 of 2018📧drteedkfuze@ngcoboempire.co.za,5329,1664,806,3,South Africa,Thandeka Ngcobo,Dr_teedkfuze,5201,,https://www.supavite.life/signup?AffiliateId=57264,false
"0.121708,52.205328",Wed Jul 08 05:45:10 +0000 2020,,,https://www.instagram.com/p/CCXq12zBXUN/?igshid=21egliw75fzp,0,1280739686143660038,,,,en,"Cambridge, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Has anyone else noticed I’ve been posting stuff on the wrong days 🤦‍♀️ I thought yesterday was Wednesday 🤦‍♀️ and I thought Monday was a Sunday this week 🤦‍♀️ I’m getting lockdown brain! 
Oh well, just means you get… https://t.co/dlSiTYxcgy",https://twitter.com/thairapyfree/status/1280739686143660038,Wed Jul 24 20:22:51 +0000 2013,thairapyfree,false,Becks Simpson 🌟Featured Hair Stylist : Bridal : Vintage : Session : Active Mental Health Awareness Influencer : Loves ALL things holistic and healthy :,235,187,502,6,Cambridgeshire,thairapy,thairapyfree,648,,http://www.thairapy-freelance.co.uk,false
"24.75616,60.22189",Wed Jul 08 04:54:19 +0000 2020,GinPaoventures nokian,,https://www.instagram.com/p/CCXlBXiMszF/?igshid=wg965q6psx3p,0,1280726889796120578,,,,en,"Espoo, Suomi",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Exiting Nokia with style professionally and physically aligned with the pandemic standards. 😅 definitely gonna miss the greenery that I usually go to when I brainstorm to myself. #GinPaoventures #nokian @ Nokia… https://t.co/XzfpzMWVGn,https://twitter.com/ginpaov/status/1280726889796120578,Tue Aug 25 05:20:44 +0000 2009,ginpaov,false,,1943,456,577,9,Amazing realm called WORLD,Gino Villanueva,ginpaov,15091,,http://ginpaov.blogspot.com,false
